Date,EWA,EWC,EWG,EWH,EWI,EWJ,EWK,EWL,EWM,EWN,EWO,EWP,EWQ,EWS,EWT,EWU,EWW,EWY,EWZ,FXI,INDA,EFA
2018-07-06,19.6846,26.3639,27.8461,21.9623,25.9488,53.2934,17.9581,30.7681,26.5051,28.9191,20.5167,28.2254,27.9504,19.7687,27.3112,29.9964,46.4308,62.063,29.1638,39.0099,30.862,60.8735
2018-07-09,19.8475,26.5009,28.0005,22.2982,26.0984,54.0283,18.0127,30.9347,26.5913,29.0495,20.6427,28.3841,28.1039,20.013,27.9264,30.2547,46.413,62.964,29.4809,39.8283,31.242,61.4585
2018-07-10,19.7351,26.6746,28.0995,22.2165,26.1071,53.8223,18.0654,30.9249,26.8745,29.246,20.7688,28.2609,28.2303,20.2919,27.9112,30.2989,46.8721,62.87,29.6128,39.6442,31.462,61.4301
2018-07-11,19.256,26.3083,27.5267,21.9435,25.5168,53.0785,17.8693,30.5465,26.6158,28.7868,20.2723,27.6546,27.7161,19.9115,27.3815,29.7144,46.4032,61.595,28.7779,38.8417,31.261,60.4048
2018-07-12,19.6255,26.621,27.7461,22.1623,25.6575,53.134,17.9844,30.7592,26.9951,29.0396,20.4531,27.7877,28.0048,20.0396,27.8959,30.0484,46.4396,61.828,29.3568,39.5605,31.703,60.8735
2018-07-13,19.5557,26.6309,27.8267,22.1898,25.7634,53.6272,17.9669,30.8788,27.1754,29.1245,20.543,27.6349,28.1292,19.9382,27.9967,30.0848,46.2643,62.1,29.929,39.5257,31.573,61.0632
2018-07-16,19.4286,26.5565,27.9723,22.1711,25.7556,53.647,18.0215,31.019,27.243,29.2381,20.6613,27.7335,28.1642,19.9115,27.9881,29.8942,46.4958,62.073,29.7876,39.0727,31.261,61.0349
2018-07-17,19.352,26.5009,28.1539,22.1258,25.8605,54.1223,18.0293,30.9641,27.5106,29.1808,20.547,27.6181,28.1564,19.9884,28.1108,29.7478,46.5874,62.391,30.6053,39.0099,31.824,61.1435
2018-07-18,19.4626,26.4562,28.182,22.0431,25.7197,54.0382,18.003,31.1573,27.684,29.6015,20.6613,27.556,28.1214,19.9382,28.2031,29.7321,46.7342,62.091,30.226,38.8417,31.527,61.1523
2018-07-19,19.352,26.4096,28.0189,21.9248,25.5692,54.0481,17.9844,31.2229,27.5537,29.5442,20.5792,27.5117,27.9776,20.0052,28.1794,29.6024,46.1273,61.218,30.3244,38.1418,31.215,61.0261
2018-07-20,19.5654,26.4741,27.9558,22.1524,25.7275,54.2144,18.0469,31.5102,27.6389,29.8276,20.8059,27.6901,28.0515,20.2673,28.649,29.8598,46.4761,62.224,31.3341,39.0557,31.573,61.3157
2018-07-23,19.3753,26.3639,27.982,22.1524,25.5449,54.4848,18.0917,31.4925,27.6654,29.799,20.7776,27.7611,27.8969,20.1668,28.4646,29.739,46.744,60.957,31.0542,38.9632,31.61,61.3157
2018-07-24,19.5896,26.4384,28.182,22.4253,25.6935,54.7076,18.1639,31.5386,27.8634,29.64,21.0346,27.7522,28.1117,20.285,28.5796,30.0327,47.1578,61.875,31.8538,40.2345,31.991,61.6747
2018-07-25,19.6507,26.6746,28.4083,22.6618,25.8508,55.0621,18.3502,31.817,28.225,29.9491,21.3288,27.9119,28.4082,20.7077,28.8953,30.075,47.7656,62.588,32.6533,40.806,32.232,62.1335
2018-07-26,19.4529,26.6836,28.3354,22.4253,25.7197,55.2028,18.0371,31.9288,27.83,29.6301,21.1021,27.6714,28.1292,20.5974,28.8267,29.792,47.6277,62.166,31.7392,40.0215,32.222,61.8537
2018-07-27,19.5654,26.6012,28.3918,22.3514,25.8246,55.3691,18.1639,32.0209,27.9663,29.7239,21.192,27.903,28.2653,20.5382,28.9715,29.851,47.7558,62.457,32.2846,40.0115,32.565,61.9721
2018-07-30,19.5479,26.6309,28.4257,22.3898,25.9576,54.9512,18.2527,32.1601,28.0172,29.7239,21.3366,28.1179,28.3265,20.3944,28.8648,29.9197,48.0415,62.438,32.3104,39.902,32.723,61.9633
2018-07-31,19.6342,26.758,28.4442,22.4884,26.2654,54.5323,18.1815,32.1886,28.4131,29.7141,21.4627,28.1633,28.4432,20.6575,29.0561,30.1349,47.8572,63.095,31.7306,40.1887,32.991,62.0435
2018-08-01,19.4713,26.6657,28.218,22.1169,25.7275,54.8859,18.1454,32.0856,28.1642,29.6588,21.3914,27.903,28.3013,20.5806,29.0646,29.7577,47.6179,62.682,31.6331,39.2947,32.991,61.7285
2018-08-02,19.4112,26.7491,27.8082,21.779,25.3158,54.5779,17.9961,32.1141,28.0349,29.64,21.1304,27.6103,28.1117,20.2426,28.7489,29.4305,47.0938,61.313,31.8442,38.7969,32.686,61.3254
2018-08-03,19.4626,26.7858,27.882,21.7633,25.375,54.568,17.9669,32.1043,28.0711,29.6499,21.2565,27.626,28.1467,20.1914,29.0095,29.6024,47.7755,61.875,33.0049,38.8248,33.103,61.3587
2018-08-06,19.4529,26.8761,27.7733,21.8618,25.2963,54.158,17.8947,31.9847,27.9829,29.6015,21.1646,27.4663,27.9863,20.2673,28.9647,29.3873,47.8031,61.603,32.5483,38.6127,32.916,61.0975
2018-08-07,19.513,26.4384,27.9461,22.2519,25.676,54.6145,18.0478,32.1601,28.3024,29.6301,21.3718,27.6901,28.2818,20.7245,28.996,29.6191,48.7045,62.663,31.9579,39.4699,32.916,61.5759
2018-08-08,19.6158,26.5476,27.8723,22.2805,25.6323,54.5591,17.9961,32.1229,28.5082,29.6953,21.149,27.6714,28.2011,20.7669,29.172,29.68,48.5577,62.551,31.5538,39.3126,33.221,61.5221
2018-08-09,19.5741,26.6746,27.8461,22.3613,25.2798,54.3551,17.9932,32.1043,28.5082,29.5541,20.8138,27.422,28.0583,20.6644,29.0027,29.6191,47.3233,62.288,31.1163,39.8851,33.075,61.3411
2018-08-10,19.256,26.3639,26.9994,22.0431,24.4098,53.5697,17.5123,31.5661,28.078,28.7582,20.3192,26.5929,27.2787,20.2338,28.6871,29.1564,45.685,60.703,29.7436,39.4052,32.677,60.1172
2018-08-13,19.1455,26.2726,26.8732,21.916,24.2603,53.2538,17.4206,31.5661,27.7262,28.6564,20.1463,26.3958,27.2612,20.0052,28.0804,29.0631,45.621,59.775,29.9032,38.8337,32.093,59.901
2018-08-14,19.2221,26.5476,26.8907,21.9721,24.1544,53.4697,17.5123,31.6406,27.9398,28.6663,20.0739,26.3958,27.2155,20.082,28.38,28.9325,46.6701,60.73,30.5002,38.7501,32.574,59.8922
2018-08-15,19.1959,26.0711,26.3373,21.4815,23.468,52.8191,17.2967,31.3435,27.6654,28.1963,19.5872,25.9059,26.6867,19.8958,27.796,28.4089,45.3077,59.38,29.7083,37.3981,31.944,59.0273
2018-08-16,19.4374,26.1704,26.5198,21.5711,23.6787,53.1043,17.3163,31.3994,27.6752,28.3661,19.8755,26.038,26.9093,20.0396,28.0728,28.6338,45.3441,59.971,29.5593,37.7575,32.26,59.4402
2018-08-17,19.7021,26.5188,26.7286,21.7258,23.6359,53.2835,17.5123,31.5386,27.83,28.3849,20.0739,26.2184,27.1436,20.082,28.0804,28.7606,45.8594,60.628,29.2517,38.2533,32.751,59.7924
2018-08-20,19.7195,26.5188,26.982,21.779,23.8564,53.4965,17.5747,31.7425,27.9231,28.5903,20.0114,26.3248,27.3312,20.1076,28.1337,28.9678,46.0525,60.646,29.0759,38.3927,32.852,60.1172
2018-08-21,19.5401,26.4562,27.3645,21.8618,24.3389,53.4885,17.7796,32.0209,28.1897,28.8628,20.3534,26.8325,27.7083,20.2338,28.5027,29.0631,46.8002,61.791,28.1102,39.0816,33.056,60.4851
2018-08-22,19.4878,26.6478,27.4267,21.9337,24.3302,53.7114,17.7084,32.0209,28.372,29.0396,20.5255,26.9942,27.8697,20.2426,28.495,29.1997,47.7459,61.932,28.6632,39.3584,33.112,60.7208
2018-08-23,19.1193,26.4185,27.281,21.6637,24.1098,53.4885,17.6186,31.9004,28.0349,28.8431,20.3349,26.7448,27.6996,20.2919,28.3884,28.847,46.9736,61.209,27.7137,38.6784,32.732,60.2874
2018-08-24,19.2909,26.5565,27.5907,21.7534,24.4273,53.6737,17.7893,32.0396,28.4386,29.087,20.5255,27.0208,27.9951,20.2919,28.5796,29.0356,47.1292,62.635,28.1006,39.2479,33.259,60.6377
2018-08-27,19.4781,26.8583,28.0451,22.0805,24.6565,54.4848,17.9766,32.317,28.4739,29.5106,20.8226,27.3599,28.3635,20.4614,28.8344,29.405,48.0779,63.282,28.84,39.9398,33.462,61.4497
2018-08-28,19.4713,26.7669,28.0451,22.0076,24.4273,54.3154,17.9854,32.317,28.4827,29.5008,20.9174,27.2623,28.4432,20.4959,29.0409,29.2586,46.9095,63.217,28.2936,39.7457,33.324,61.3969
2018-08-29,19.6604,26.8583,28.1636,22.3426,24.6196,54.5135,17.9669,32.5954,28.4229,29.6015,20.9858,27.279,28.5598,20.555,29.3954,29.4472,47.4996,63.254,28.8304,40.133,33.203,61.7285
2018-08-30,19.4529,26.7213,27.8636,21.8982,24.1807,54.1322,17.7084,32.4199,27.8722,29.3487,20.7502,26.8502,28.2556,20.1914,28.9105,29.1476,46.4308,62.625,27.8026,38.9721,32.815,61.1435
2018-08-31,19.2647,26.3808,27.4636,21.9337,23.8292,54.2432,17.4421,32.2543,27.9574,29.0771,20.5606,26.5121,27.8162,20.1313,29.1568,28.8136,46.347,63.151,28.5219,39.0557,33.037,60.6563
2018-09-04,19.0504,25.952,27.1558,21.9248,24.1807,53.5697,17.2724,32.0121,27.8114,28.8243,20.5792,26.5555,27.4848,19.9303,28.8869,28.6142,45.1412,62.625,27.2122,38.779,32.111,60.1426
2018-09-05,18.8895,25.9142,26.8732,21.3721,24.2778,53.0043,17.1563,31.771,27.684,28.6189,20.5694,26.4766,27.1611,19.7184,28.7109,28.5297,44.9678,61.781,27.4061,38.0412,32.084,59.5948
2018-09-06,18.6916,25.8974,26.6829,21.1623,24.1719,53.1241,17.1221,31.7798,27.6389,28.2812,20.3437,26.2006,27.1611,19.6248,28.6262,28.3401,45.418,61.537,28.1617,38.1258,32.158,59.4138
2018-09-07,18.3833,25.7971,26.4654,20.9278,23.8661,52.7993,16.969,31.7151,27.4253,27.9998,20.2196,25.8172,26.9181,19.4484,28.4561,28.1446,45.3707,60.881,28.5744,37.6908,32.023,58.9354
2018-09-10,18.5113,25.7683,26.6732,20.7721,24.603,52.9211,17.1543,31.8729,27.2881,28.2526,20.4082,26.2883,27.1893,19.3627,28.1194,28.3401,45.3904,60.975,28.2506,37.3403,31.462,59.2974
2018-09-11,18.5627,25.9341,26.6645,20.7258,24.5506,53.032,17.1153,31.9288,27.5017,28.1874,20.4805,26.3081,27.2709,19.4051,28.2725,28.3322,45.5461,61.349,27.2485,37.2129,31.294,59.3492
2018-09-12,18.7517,26.0522,26.7548,21.045,24.6565,53.134,17.2811,32.0954,27.6223,28.0847,20.6427,26.2538,27.476,19.6169,28.165,28.4698,46.3943,61.547,27.4682,37.5444,31.769,59.6036
2018-09-13,18.7517,26.0234,27.0276,21.4086,24.6739,53.546,17.4489,32.3092,27.785,28.3977,20.8499,26.5742,27.6996,19.743,28.2107,28.5641,47.2967,62.138,27.0021,38.4006,32.111,60.0448
2018-09-14,18.7256,25.9609,26.9917,21.4362,24.5059,54.1491,17.3611,32.3003,27.8545,28.3009,20.8587,26.4944,27.6014,19.743,28.495,28.5641,46.9736,62.494,27.4405,37.9855,32.009,60.1338
2018-09-17,18.7517,26.0522,26.9558,21.3544,24.8662,54.1758,17.4372,32.2611,27.83,28.3108,20.8587,26.7093,27.6558,19.608,28.2725,28.5985,46.8524,61.566,28.241,37.8481,31.35,60.1886
2018-09-18,18.9573,26.3907,27.1907,21.6352,25.0516,55.4731,17.5279,32.2905,27.8722,28.4303,20.9946,26.9045,27.79,19.7184,28.3106,28.7262,47.1676,62.438,28.5926,38.5201,31.131,60.8196
2018-09-19,19.0407,26.4473,27.2635,21.7721,25.1216,55.6672,17.6011,32.2062,28.0437,28.4392,21.1392,27.0917,27.9134,19.9884,28.5111,28.8725,47.2494,62.476,28.5926,39.1931,31.508,61.0349
2018-09-20,19.1629,26.5833,27.7645,21.8165,25.5265,55.8168,17.8781,32.7719,28.1378,28.9655,21.4275,27.7078,28.4432,20.1579,28.5873,29.3352,47.0849,63.461,28.9794,39.4231,31.824,61.7921
2018-09-21,19.1028,26.6111,27.782,22.0076,25.5614,55.9376,17.7084,32.7072,28.0858,28.8806,21.2633,27.5117,28.5064,20.3185,28.8022,29.3117,46.946,63.677,29.6739,39.7278,31.048,61.8195
2018-09-24,19.0262,26.5009,27.6092,21.7357,25.3847,55.687,17.6186,32.3366,27.8967,28.7582,21.2477,27.2623,28.4257,20.3106,28.7726,29.2675,46.4958,63.291,28.8209,39.2857,30.204,61.5407
2018-09-25,19.0582,26.3907,27.6995,21.8076,25.7712,56.1059,17.6372,32.4572,27.881,28.7868,21.3591,27.2702,28.4898,20.4614,28.8267,29.5425,46.6701,63.648,29.1208,39.4699,30.602,61.8449
2018-09-26,19.0339,26.2905,27.583,21.8805,25.7275,56.3763,17.4674,32.5307,27.8359,28.6564,21.1744,27.2179,28.5598,20.4791,28.6956,29.5425,46.9558,63.714,29.5774,39.6442,30.714,61.8733
2018-09-27,18.9476,26.356,27.5102,21.9248,25.2361,56.2277,17.2372,32.3729,27.9065,28.5814,20.9946,26.9863,28.4169,20.5038,29.0646,29.5681,47.076,64.276,30.1926,39.6521,30.379,61.7481
2018-09-28,18.9476,26.3639,27.0179,21.7258,24.3205,56.1158,17.0938,32.1788,27.8212,28.2812,20.6339,26.4145,28.1467,20.5304,28.9791,29.2842,47.1676,64.042,29.6472,39.451,30.065,61.2423
2018-10-01,18.9215,26.6746,27.1645,21.8431,24.1719,56.4971,17.1017,32.215,27.7507,28.3395,20.6427,26.4145,28.1214,20.5126,29.0798,29.2586,47.5184,63.742,29.63,39.6372,30.018,61.3157
2018-10-02,18.6984,26.4562,26.9917,21.3268,24.0573,56.3674,16.9602,32.0954,27.9496,28.1508,20.6701,26.1632,27.9134,20.4377,28.5721,29.1044,46.8002,62.748,31.3017,38.6784,29.86,60.9997
2018-10-03,18.5879,26.5188,27.0917,21.2096,24.2166,55.8742,17.1641,32.1327,27.5958,28.2427,20.7336,26.2637,27.9601,20.3688,28.3334,29.2242,46.0259,62.053,32.4336,38.4564,29.121,60.892
2018-10-04,18.4851,26.2905,26.7723,20.7357,24.0311,55.1176,16.9807,31.7151,27.3126,27.7203,20.7141,26.173,27.5567,20.1402,27.6344,28.9678,45.4082,60.354,32.0916,37.5155,28.196,60.1788
2018-10-05,18.4085,26.1346,26.5198,20.7633,23.8117,55.1265,16.9329,31.4553,27.3302,27.5416,20.543,26.0133,27.3049,19.9707,27.0498,28.7782,45.6466,60.384,32.2235,37.6738,27.458,59.8198
2018-10-08,18.2805,26.0433,26.1645,20.6096,23.3281,55.3691,16.692,31.2033,27.3028,27.3174,20.3984,26.038,27.0726,19.9303,27.12,28.5297,45.418,60.233,34.3948,37.3981,27.918,59.5302
2018-10-09,18.2126,25.9976,26.1373,20.6263,23.4864,55.0522,16.7281,31.2229,27.1146,27.269,20.328,26.0567,27.0454,19.7608,27.0582,28.5297,45.555,59.952,34.7902,37.3304,27.547,59.3786
2018-10-10,17.8257,25.1906,25.511,20.2184,23.0475,53.7015,16.3447,30.6014,26.1092,26.6893,19.8843,25.7186,26.3271,19.2188,26.1976,28.1181,44.8003,58.179,33.5064,36.3278,27.453,58.1185
2018-10-11,17.5435,24.8531,25.2926,20.0086,22.7213,52.7319,16.2637,30.0455,26.263,26.3605,19.769,25.4593,26.1123,19.0247,25.3674,27.68,44.6723,56.951,32.9686,36.0052,27.556,57.3065
2018-10-12,17.6375,24.9802,25.3926,20.245,22.7213,52.8528,16.2813,30.1465,26.6413,26.5491,19.7592,25.2454,26.1735,19.3046,25.997,27.7399,44.8466,58.255,33.9362,36.9361,28.314,57.5139
2018-10-15,17.6724,24.9901,25.5023,20.1278,22.696,52.6963,16.3447,30.1201,26.5208,26.5491,19.9137,25.3696,26.0491,19.0996,25.6822,27.7399,45.1786,57.617,33.5837,36.4005,28.276,57.3779
2018-10-16,17.9459,25.3742,25.9916,20.2086,23.3019,53.6737,16.612,30.7308,26.951,27.1011,20.2284,25.7984,26.5516,19.3203,26.3423,28.0316,45.8407,58.76,34.6746,37.0735,29.056,58.3592
2018-10-17,17.9023,25.1995,25.7023,20.118,22.8446,53.6371,16.4686,30.4063,26.6001,27.0636,20.1463,25.4593,26.3184,19.2188,25.9894,27.842,45.2515,58.396,35.0606,36.6235,28.139,58.0275
2018-10-18,17.7403,24.8243,25.1741,19.8825,22.1134,52.6686,16.2374,30.1936,26.2993,26.4928,19.8042,24.7732,25.9062,18.9823,25.4598,27.4147,43.7522,56.847,33.919,35.6,27.537,57.0903
2018-10-19,17.912,24.9067,25.2926,20.118,22.4309,52.7805,16.3349,30.5367,26.4355,26.7446,19.7778,25.1922,25.9772,19.0671,25.7356,27.6544,43.8526,57.654,34.2352,36.3746,27.658,57.4141
2018-10-22,17.7403,24.862,25.1663,20.4923,22.2552,52.4537,16.2374,30.5926,26.263,26.3793,19.7495,24.7644,25.7517,19.1341,25.7898,27.4904,43.1167,57.729,34.965,37.3503,27.305,57.1627
2018-10-23,17.5512,24.6605,24.8566,20.0648,22.2824,51.8496,15.9428,30.4063,26.117,26.2598,19.2637,24.7732,25.5825,19.0247,25.3674,27.3705,42.8399,56.687,34.7721,36.7509,27.417,56.6216
2018-10-24,17.1401,24.1374,23.9838,19.5919,21.4638,50.1898,15.5692,29.572,25.626,25.3779,18.4878,24.0773,24.8389,18.6601,24.6906,26.7271,41.6715,54.793,33.3468,35.6826,27.128,55.0182
2018-10-25,17.2099,24.1473,24.4838,19.7189,21.9134,50.9345,15.3536,29.8877,25.8504,25.8638,18.6138,24.3888,25.2977,18.8385,25.0739,26.951,42.3887,55.665,34.2801,36.503,27.342,55.7118
2018-10-26,17.0984,24.056,24.3284,19.5278,21.9221,50.2819,15.3283,29.924,25.7485,25.6594,18.606,24.444,25.1529,18.5842,24.5518,26.7791,42.2409,54.117,35.1943,35.9136,27.184,55.3332
2018-10-29,17.0547,23.7701,24.4304,19.3101,22.0173,49.8175,15.4424,29.9142,25.5231,25.5833,18.5777,24.5396,25.0722,18.399,24.4976,26.7958,39.2225,53.33,33.9544,35.2495,27.398,55.1796
2018-10-30,17.4998,24.1185,24.5653,19.3465,22.229,50.5998,15.498,30.3877,25.8338,25.9211,18.8288,24.6845,25.2151,18.5488,25.0908,27.011,39.0747,54.427,35.5028,35.7553,27.686,55.8449
2018-10-31,17.6463,24.2843,24.7566,19.4106,22.026,51.093,15.5321,30.7034,26.0063,26.0228,19.1005,24.7013,25.4766,18.8119,25.4665,27.3018,38.7437,54.661,35.2917,36.1983,27.955,56.2597
2018-11-01,17.9284,24.5404,25.0751,19.9731,22.4571,50.9722,15.8901,30.972,26.4257,26.7644,19.3527,25.1478,25.7711,19.3785,26.0504,27.842,40.3633,55.825,36.0817,37.7186,28.75,56.9817
2018-11-02,17.8867,24.4947,25.2382,20.3071,22.6494,51.2613,15.9262,30.8053,26.3502,26.792,19.4524,25.3085,25.8178,19.4642,26.0588,27.6878,40.6756,57.017,36.5746,37.8481,28.954,57.0629
2018-11-05,17.9537,24.6327,25.1382,20.2184,22.5271,51.0752,15.8267,30.8612,26.3845,26.7278,19.3986,25.271,25.8178,19.2868,26.0283,27.842,41.8449,56.763,36.2479,37.8949,29.199,57.0629
2018-11-06,18.1263,24.6953,25.1663,20.182,22.696,51.6515,15.817,30.8788,26.4257,26.877,19.3077,25.7442,25.8178,19.2523,25.8126,27.8263,41.9306,57.27,35.6605,37.8949,28.945,57.2967
2018-11-07,18.3736,24.8531,25.4654,20.5918,23.0388,52.1932,16.1038,31.2033,26.7364,27.2414,19.642,25.968,26.1735,19.5657,26.3889,28.2389,42.0754,58.114,35.4837,38.6685,29.714,58.0617
2018-11-08,18.3144,24.7429,24.9741,20.1278,22.5717,51.8585,15.8531,30.972,26.3659,26.9323,19.5609,25.6013,25.8625,19.2691,25.9742,28.014,39.2313,56.941,34.4626,37.7734,29.048,57.4963
2018-11-09,18.1602,24.5325,24.9654,19.8726,22.3775,51.3366,15.8365,30.972,25.9886,27.0073,19.3625,25.7265,25.7274,19.0247,25.4598,27.791,39.3505,55.712,34.6842,36.7509,28.982,57.1167
2018-11-12,18.039,24.2843,24.2488,19.8096,21.9299,50.6374,15.5058,30.4436,25.6868,26.4089,18.8924,25.1222,25.2064,18.805,25.1364,27.2841,38.2088,54.895,34.2352,36.4293,28.528,56.1794
2018-11-13,18.0148,24.2565,24.6207,20.2638,22.0445,50.4493,15.5858,30.5465,25.7985,26.6508,18.8288,25.3785,25.3862,18.9311,25.3818,27.457,37.3605,55.675,33.6812,37.1661,29.361,56.424
2018-11-14,17.8082,24.33,24.711,20.2362,22.1416,50.6275,15.8102,30.3053,25.772,26.792,19.0116,25.6466,25.4581,18.8966,25.4598,27.5179,37.4906,55.46,34.2094,37.3403,29.417,56.468
2018-11-15,17.9459,24.4501,24.8022,20.7002,22.1765,50.9246,15.934,30.3965,26.168,26.9234,19.0018,25.6555,25.5116,19.1094,25.9125,27.3548,37.0492,56.867,35.0443,38.0323,29.759,56.6481
2018-11-16,18.007,24.5037,24.7838,20.7721,22.1843,50.9632,16.0579,30.5269,26.4179,26.792,19.0263,25.6644,25.5028,19.2947,25.6053,27.2163,38.0994,57.072,35.5802,38.1985,29.907,56.7116
2018-11-19,17.6656,24.321,24.4838,20.6923,22.0794,50.7404,15.8531,30.2593,26.1003,26.6044,18.7311,25.4781,25.2511,18.9242,25.2439,27.122,37.9132,56.238,35.0787,37.5703,30.0,56.2166
2018-11-20,17.3301,23.7522,23.9838,20.1987,21.5425,49.8076,15.4892,29.8975,25.7985,25.9961,18.3158,24.931,24.7855,18.6108,24.8589,26.7369,37.1044,55.252,33.8923,36.9899,29.464,55.2442
2018-11-21,17.6559,24.2942,24.3925,20.517,21.825,50.5711,15.659,30.2955,26.1954,26.3022,18.6138,25.138,25.0188,18.9242,25.2516,27.1809,37.1586,55.985,34.6317,37.6818,29.833,56.018
2018-11-23,17.6278,23.9637,24.1294,20.5455,21.7357,50.3859,15.5321,30.2034,25.9122,26.2301,18.2161,24.931,24.7767,18.8385,24.8285,26.8479,36.5695,54.981,34.0155,37.1392,29.723,55.6492
2018-11-26,17.8257,24.1473,24.5838,21.0175,22.361,51.0662,15.6394,30.573,26.1601,26.5392,18.3783,25.5214,25.1004,19.2021,25.3514,27.2841,34.7667,56.5,32.8912,37.8949,29.897,56.4866
2018-11-27,17.8169,23.9557,24.4022,20.9278,22.1231,51.0187,15.6307,30.4985,26.0063,26.4731,18.2063,25.4593,25.01,19.2021,25.2363,27.0709,35.3449,56.81,34.3059,37.9496,30.13,56.2685
2018-11-28,18.0914,24.3578,24.7382,21.2362,22.5096,51.6891,15.8014,30.8426,26.1601,26.9135,18.5777,25.8704,25.3774,19.5312,25.9742,27.4226,36.9202,58.03,34.9918,38.7969,30.714,57.0717
2018-11-29,18.007,24.3935,24.6013,20.982,22.396,51.5129,15.9165,30.8239,26.117,26.718,18.6314,25.6111,25.3318,19.3972,25.6822,27.1898,37.5103,57.447,35.0004,38.1786,31.076,56.7821
2018-11-30,17.8169,24.4024,24.3838,20.9623,22.3251,51.5604,15.7819,30.8053,25.8504,26.6311,18.6314,25.4238,25.1791,19.3972,25.5968,26.9756,37.132,56.867,34.9822,38.7152,30.88,56.5404
2018-12-03,18.1263,24.6516,24.7838,21.5268,22.8523,52.2586,15.9165,31.121,26.3747,26.8384,18.7575,25.7619,25.4037,19.9973,26.3508,27.235,37.3517,58.441,35.1494,39.2947,30.778,57.2869
2018-12-04,17.6375,24.2208,24.0566,21.3268,22.1037,50.3295,15.5058,30.6289,26.0592,26.322,18.2161,24.995,24.7933,19.5657,25.6662,26.6495,36.7271,56.998,34.5256,38.6953,30.351,55.8018
2018-12-06,17.4998,23.7612,23.7206,21.0726,22.0882,50.2552,15.2932,30.1759,25.971,25.9112,17.9268,24.9694,24.4453,19.4642,25.2516,26.2202,37.399,56.556,34.667,38.1886,30.056,55.2794
2018-12-07,17.398,23.6341,23.3109,20.8184,21.7619,49.8818,15.1225,29.9073,25.5496,25.6021,17.7382,24.7368,24.247,19.1942,24.8141,26.007,37.3803,55.327,33.9811,37.3881,29.324,54.7217
2018-12-10,17.1662,23.3969,23.1585,20.646,21.7192,49.4996,15.0122,29.7485,25.3604,25.4056,17.3697,24.4785,24.0681,19.0848,24.8826,25.6966,36.9832,55.383,33.0756,37.2388,28.066,54.2981
2018-12-11,17.3039,23.3036,23.2672,20.7633,21.693,49.4639,15.0522,29.8681,25.1448,25.4984,17.3482,24.444,24.1673,19.0917,24.9816,25.7752,36.9025,55.299,33.4443,37.4707,29.01,54.4693
2018-12-12,17.4756,23.5607,23.6313,21.0628,22.2736,50.0591,15.3283,30.37,25.5074,25.9694,17.7118,24.9694,24.6776,19.2868,25.3743,26.2202,37.4532,56.258,34.0069,38.0153,29.954,55.2696
2018-12-13,17.4659,23.516,23.576,21.1711,22.2464,49.9096,15.2922,30.1848,25.481,25.8361,17.5495,25.1656,24.6144,19.2947,25.3049,26.2113,37.1586,56.126,34.1301,38.318,30.0,55.1708
2018-12-14,17.1662,23.241,23.2381,21.1544,21.9037,49.3411,15.0337,29.6367,25.4379,25.5083,17.4411,24.9408,24.1857,19.0493,24.9368,25.8596,37.0758,55.084,33.6907,37.8949,29.87,54.4595
2018-12-17,17.1662,22.7735,23.0575,20.9623,21.7279,48.95,14.8454,29.2662,25.1027,25.1617,17.1977,24.9063,24.0069,19.1341,24.8826,25.62,36.5153,54.774,33.2599,37.3592,30.065,54.0271
2018-12-18,17.1662,22.7735,23.1847,20.9278,21.9862,49.0916,14.8552,29.1544,25.1203,25.2565,17.4635,24.7161,24.0069,19.1173,25.1204,25.5669,37.1645,55.545,33.6067,37.2378,30.76,54.0731
2018-12-19,16.9713,22.5015,23.0041,20.8529,21.9493,48.3686,14.8279,28.8858,24.9273,24.8881,16.9329,24.6796,23.8076,18.7715,24.732,25.4716,37.2857,54.907,32.9218,36.6245,30.351,53.5526
2018-12-20,16.7851,22.2891,22.8944,20.7899,21.8076,48.1151,14.6406,28.6995,25.2517,24.663,16.6494,24.4075,23.7085,18.9094,24.9537,25.4873,38.1053,55.392,33.5188,36.5866,30.926,53.3354
2018-12-21,16.3934,21.8235,22.6662,20.6588,21.2473,46.6316,14.3879,28.4956,25.3575,24.2769,16.2009,24.0162,23.3926,18.8414,24.7954,25.2781,37.5645,55.098,33.1443,36.3168,30.159,52.406
2018-12-24,16.3837,21.5158,22.2041,20.5209,20.7385,46.1246,14.3626,28.227,25.4526,23.8631,15.9907,23.8693,23.0232,18.7281,24.4781,25.0502,37.7329,54.669,32.6887,36.0271,29.916,51.7975
2018-12-26,16.9442,22.1858,22.8119,20.8904,21.2813,46.9971,14.6308,28.9407,25.6887,24.5682,16.3289,24.2695,23.6531,18.935,24.9063,25.673,38.1053,55.687,33.2867,36.7629,30.369,52.9979
2018-12-27,16.9975,22.0836,22.74,20.6884,21.5949,47.6259,14.5499,28.6437,25.9514,24.578,16.4579,24.2508,23.6181,19.005,24.8911,25.4363,38.1408,55.801,33.6879,36.4184,30.528,53.1535
2018-12-28,17.1236,22.2136,22.9216,20.7899,21.4871,47.6843,14.5411,29.0985,26.1533,24.5879,16.6758,24.3158,23.7085,19.0651,25.1525,25.7703,38.2344,56.266,33.983,36.3985,30.907,53.4352
