Date,SPY,IWM,QQQ,EFA,EEM,AGG,TLT,TIP,LQD,HYG,GLD,SLV,USO,DBA,DBC,VNQ,IYR,UUP,FXE,FXY
2021-03-30,372.879,214.27,306.672,73.396,48.3613,112.502,120.191,121.031,127.724,84.614,157.57,22.26,41.17,16.62,16.52,88.3314,89.0512,23.4256,109.82,85.45
2021-03-31,374.391,217.147,311.355,73.0781,48.6066,112.522,119.515,121.061,128.062,85.0248,159.96,22.7,40.53,16.94,16.61,87.7957,88.6833,23.407,109.87,85.16
2021-04-01,378.428,219.886,316.662,74.0319,49.0811,112.9,121.505,121.417,128.868,85.2005,161.98,23.15,41.84,16.91,16.89,89.3921,90.2652,23.3045,110.36,85.22
2021-04-05,383.856,221.107,322.995,75.1101,49.2723,112.671,120.973,121.061,128.232,85.2401,161.92,23.09,40.28,16.92,16.64,89.7372,90.6211,23.2299,110.71,85.57
2021-04-06,383.637,220.452,322.766,74.3108,49.5462,113.069,121.8,121.13,129.087,85.3871,163.22,23.34,40.7,17.04,16.7,89.9662,90.8638,23.1741,111.23,85.83
2021-04-07,384.077,216.899,323.553,74.4653,48.8163,112.89,120.946,121.209,128.839,85.3583,162.76,23.33,40.86,17.13,16.75,90.0331,90.8638,23.202,111.23,85.88
2021-04-08,385.895,218.745,326.914,74.889,49.2185,113.169,121.951,121.477,129.295,85.3871,164.51,23.62,40.82,17.29,16.84,89.6988,90.6409,23.0995,111.61,86.26
2021-04-09,388.699,218.765,328.903,75.1198,48.799,113.039,121.505,121.219,129.037,85.3285,163.27,23.41,40.64,17.27,16.78,89.5936,90.631,23.1182,111.49,85.97
2021-04-12,388.843,217.911,328.473,74.706,48.507,113.009,121.452,121.239,129.007,85.2401,162.28,23.04,40.9,17.15,16.79,90.1185,91.1241,23.1089,111.53,86.11
2021-04-13,390.002,217.346,332.308,75.1394,48.7075,113.338,122.372,121.675,129.574,85.2987,163.43,23.51,41.4,17.29,16.97,90.5697,91.6734,23.025,111.99,86.43
2021-04-14,388.66,219.489,328.316,75.1971,48.9537,113.248,121.975,121.675,129.395,85.26,162.72,23.59,43.04,17.49,17.36,90.09,91.1143,22.997,112.22,86.52
2021-04-15,392.843,220.432,333.294,75.8233,49.4009,113.697,124.029,122.338,130.191,85.6023,165.35,24.03,43.27,17.53,17.47,91.6678,92.7257,22.997,112.18,86.7
2021-04-16,394.164,220.789,333.689,76.3721,49.5279,113.398,123.062,122.299,129.305,85.4257,166.35,24.09,43.18,17.49,17.44,91.8683,92.9081,22.9691,112.2,86.6
2021-04-19,392.221,217.921,330.629,76.2371,49.3458,113.308,122.705,122.091,128.977,85.2887,165.89,23.98,43.32,17.55,17.46,92.0512,93.1299,22.8386,112.75,87.09
2021-04-20,389.349,213.456,328.217,74.8694,48.9446,113.487,123.274,122.16,129.217,85.1419,166.48,23.96,42.74,17.76,17.43,92.8041,94.1043,22.8759,112.7,87.19
2021-04-21,393.034,218.685,331.032,75.6403,49.2451,113.597,123.522,122.279,129.663,85.4257,168.13,24.7,41.77,17.84,17.36,93.4156,94.5382,22.8479,112.69,87.1963
2021-04-22,389.447,217.773,327.033,75.3899,49.0718,113.627,124.065,122.427,129.793,85.2689,167.04,24.21,42.09,18.06,17.5,92.9103,94.1526,22.9131,112.49,87.23
2021-04-23,393.665,221.891,331.158,76.1598,49.7825,113.607,123.771,122.487,129.902,85.4942,166.4,24.14,42.46,18.21,17.64,93.4549,94.7217,22.7827,113.31,87.32
2021-04-26,394.491,224.193,333.314,76.2175,49.8467,113.507,123.591,122.556,129.843,85.4545,166.84,24.3,42.33,18.58,17.76,93.7312,94.8754,22.7827,113.2,87.12
2021-04-27,394.403,224.53,331.874,75.9681,49.8192,113.228,122.506,122.546,129.255,85.3384,166.42,24.39,43.11,18.58,17.91,93.7223,94.904,22.792,113.21,86.64
2021-04-28,394.287,224.907,330.747,76.1598,50.1929,113.288,122.588,122.933,129.275,85.5041,166.91,24.4,43.53,18.37,17.94,93.5218,94.5096,22.7081,113.57,86.76
2021-04-29,396.805,224.083,331.943,76.1892,50.0738,113.228,122.223,122.873,129.127,85.6023,166.22,24.25,44.26,18.29,18.06,94.3249,95.2798,22.7174,113.56,86.54
2021-04-30,394.202,221.027,329.768,75.2353,49.191,113.348,122.506,122.804,129.385,85.5627,165.66,24.01,43.27,18.4,17.91,94.6974,95.6763,22.9038,112.58,86.2
2021-05-03,395.045,222.108,328.003,76.0639,49.191,113.248,122.581,122.606,129.445,85.3087,167.81,24.96,43.98,18.34,18.11,94.5156,95.5214,22.8013,112.95,86.35
2021-05-04,392.612,219.459,322.102,74.9369,48.6342,113.388,123.42,122.883,129.525,85.26,166.58,24.57,44.87,18.49,18.39,93.9041,94.6546,22.9038,112.48,86.17
2021-05-05,392.728,218.587,321.024,75.9583,48.8623,113.477,123.622,123.418,129.683,85.4257,167.27,24.57,44.66,18.92,18.46,92.3461,93.2848,22.8945,112.36,86.26
2021-05-06,395.867,218.765,323.444,76.5834,49.3274,113.497,123.831,123.279,129.922,85.3969,170.06,25.37,44.41,19.21,18.55,92.8631,93.7868,22.7827,112.93,86.38
2021-05-07,398.748,221.523,326.062,77.4512,49.8376,113.467,123.212,123.537,129.972,85.4545,171.59,25.47,44.43,19.33,18.73,94.0851,95.0973,22.615,113.93,86.76
2021-05-10,394.797,215.888,317.826,77.0364,48.9446,113.288,121.959,123.596,129.275,85.26,172.11,25.35,44.48,18.98,18.6,94.0566,95.1358,22.615,113.66,86.5993
2021-05-11,391.283,215.203,317.386,76.0258,48.8072,113.039,121.264,123.269,128.819,85.1707,172.14,25.67,44.87,19.24,18.8,92.872,94.0569,22.5964,113.73,86.7
2021-05-12,382.957,208.217,309.17,74.8117,47.4592,112.641,119.993,123.051,128.112,84.7609,170.43,25.09,45.22,19.06,18.78,90.5206,91.7306,22.7641,113.01,85.96
2021-05-13,387.569,212.047,311.562,75.3703,47.3951,112.9,120.179,123.081,128.599,85.0645,171.13,25.16,43.81,18.53,18.26,91.6963,92.8509,22.7267,113.13,86.1
2021-05-14,393.513,217.227,318.444,76.6323,48.2514,113.159,121.301,123.517,129.285,85.3384,172.69,25.46,44.71,18.36,18.41,92.7854,93.8824,22.6336,113.63,86.2
2021-05-17,392.519,217.524,316.504,76.4885,48.2055,113.059,121.044,123.764,129.147,85.1806,174.7,26.19,45.39,18.39,18.64,92.8818,93.9691,22.6057,113.79,86.29
2021-05-18,389.131,215.868,314.375,76.6509,48.8531,112.92,120.733,123.576,128.729,84.9762,175.04,26.15,44.84,18.59,18.55,92.9005,94.0944,22.5031,114.43,86.48
2021-05-19,388.115,214.21,314.739,75.9778,48.7075,112.76,120.449,122.754,128.5,84.7519,175.16,25.73,43.43,18.41,18.17,92.6036,93.8341,22.6057,113.92,86.26
2021-05-20,392.287,215.629,320.827,76.9796,48.9904,113.149,121.433,122.893,129.365,85.1121,175.96,25.79,42.48,18.38,17.98,93.6466,94.9918,22.4938,114.44,86.58
2021-05-21,391.963,216.195,319.042,77.0843,48.4245,113.199,121.826,123.101,129.455,85.2401,176.04,25.53,43.7,18.39,18.15,93.5493,94.8281,22.5684,114.02,86.49
2021-05-24,395.962,217.604,324.412,77.5569,48.8256,113.308,122.278,123.398,129.813,85.3384,176.35,25.75,45.02,18.28,18.4,94.7171,95.8981,22.5124,114.31,86.56
2021-05-25,395.083,215.491,324.867,77.5754,49.3091,113.587,123.42,123.754,130.29,85.3483,177.95,25.99,44.92,18.19,18.34,94.6876,95.9849,22.4845,114.6,86.63
2021-05-26,395.867,219.519,325.993,77.5275,49.6727,113.547,123.203,123.467,130.22,85.3771,177.64,25.67,45.2,18.22,18.37,95.1084,96.3024,22.5684,114.08,86.31
2021-05-27,396.08,221.781,324.778,77.6723,49.6819,113.407,122.697,123.457,129.833,85.3384,177.71,25.85,45.55,18.58,18.66,94.8892,95.976,22.5497,114.15,85.77
2021-05-28,396.787,221.633,325.795,77.8562,50.0014,113.407,122.509,123.537,129.932,85.3087,178.38,25.9,45.42,18.59,18.6,95.4622,96.6398,22.5684,114.05,85.76
2021-06-01,396.433,224.143,324.719,78.1351,51.0317,113.189,122.481,123.239,129.703,85.2789,177.9,25.84,46.33,18.89,18.93,97.1865,98.1623,22.5311,114.34,86.02
2021-06-02,397.065,224.411,325.346,78.3953,51.1124,113.338,122.768,123.081,129.902,85.3871,178.77,26.15,46.9,18.92,19.03,98.3219,99.3358,22.5311,114.22,85.96
2021-06-03,395.591,222.535,321.963,78.0088,50.5665,113.069,122.306,122.685,129.395,85.2103,175.27,25.46,46.97,18.67,18.87,97.9483,99.1389,22.6709,113.49,85.4
2021-06-04,399.2,223.498,327.425,78.6741,51.0226,113.537,123.987,123.259,130.31,85.3969,177.16,25.78,47.26,19.01,19.08,97.9975,99.1488,22.5871,113.83,86.0
2021-06-07,398.814,226.485,328.404,78.9343,50.7672,113.457,123.604,123.002,130.201,85.4257,177.87,25.9,47.27,19.0,19.11,99.1668,100.125,22.5497,114.04,86.18
2021-06-08,398.893,228.896,328.562,78.8962,50.5207,113.667,124.477,123.111,130.698,85.4843,177.32,25.61,47.88,19.08,19.3,99.983,100.786,22.5777,113.86,86.03
2021-06-09,398.309,227.368,328.639,78.6839,50.3752,113.895,125.556,123.121,131.176,85.5527,176.98,25.78,47.58,19.03,19.21,100.12,101.002,22.5964,113.89,85.91
2021-06-10,400.156,225.681,332.07,78.8991,50.7781,114.135,126.313,123.764,131.772,85.7095,177.74,25.97,47.83,19.14,19.28,100.829,101.761,22.5777,113.83,86.12
2021-06-11,400.826,228.073,332.934,79.084,50.6041,114.085,126.11,123.438,131.871,85.7393,175.74,25.87,48.07,19.04,19.22,100.435,101.259,22.6895,113.24,85.87
2021-06-14,401.705,227.398,336.118,79.221,50.7415,113.796,125.137,123.378,131.394,85.6609,174.71,25.84,48.32,18.68,19.11,100.819,101.703,22.6709,113.33,85.56
2021-06-15,400.979,226.742,333.931,79.3188,50.3934,113.845,124.984,123.576,131.494,85.6519,174.05,25.65,48.98,18.52,19.03,99.7376,100.637,22.6895,113.38,85.55
2021-06-16,398.738,226.257,332.707,78.8306,49.7067,113.477,124.878,122.467,131.116,85.5329,171.11,25.26,48.75,18.39,18.92,99.0986,99.7307,22.8759,112.26,85.09
2021-06-17,398.605,223.726,336.933,78.2838,49.9814,113.835,126.762,122.933,131.841,85.5925,165.85,24.05,48.04,17.68,18.43,98.9709,99.888,23.0529,111.28,85.41
2021-06-18,393.233,218.656,334.277,76.6627,49.6333,114.145,129.146,122.982,132.537,85.5527,164.93,23.88,48.36,18.02,18.62,97.2878,98.3004,23.1275,110.94,85.45
2021-06-21,398.863,223.319,336.365,77.6684,49.844,113.845,126.982,122.774,131.772,85.7195,166.95,24.08,49.36,18.07,18.85,99.2954,100.303,23.0156,111.43,85.35
2021-06-22,400.998,224.342,339.512,77.6782,49.6159,113.965,127.293,123.428,131.981,85.7771,166.25,23.85,49.42,17.89,18.88,98.7741,99.8187,22.9784,111.65,85.12
2021-06-23,400.519,225.076,339.677,77.1802,49.9172,113.905,126.963,123.457,131.782,85.6907,166.14,23.93,49.72,17.9,19.0,98.607,99.5525,23.0156,111.47,84.81
2021-06-24,402.883,228.261,341.776,77.9228,50.3752,113.945,127.17,123.23,132.031,85.9547,166.04,24.04,49.84,17.84,19.07,98.3906,99.217,22.997,111.57,84.91
2021-06-25,404.308,228.638,341.355,78.0881,50.7963,113.717,125.839,123.358,131.692,86.042,166.59,24.18,50.25,17.83,18.99,99.059,100.065,23.0063,111.59,85.01
2021-06-28,405.122,226.822,345.502,77.5901,50.8422,114.045,127.146,123.537,132.249,86.0321,166.58,24.21,49.54,18.21,18.98,98.7642,99.6713,23.0156,111.46,85.13
2021-06-29,405.342,225.741,346.754,77.6097,50.8054,114.105,127.357,123.606,132.409,86.1403,164.83,23.89,49.89,18.14,19.07,98.4989,99.3754,23.0715,111.23,85.2
2021-06-30,405.687,225.771,346.206,77.0139,50.4758,114.185,127.928,123.774,132.557,86.1501,165.63,24.22,49.88,18.63,19.25,97.9778,98.8231,23.1368,110.81,84.73
2021-07-01,407.927,227.765,346.344,77.1998,50.192,114.125,127.937,123.893,132.439,86.3169,166.2,24.11,50.62,18.47,19.32,98.4005,99.1982,23.202,110.74,84.37
2021-07-02,411.047,225.591,350.315,77.4639,50.1369,114.373,128.713,124.428,132.817,86.4548,167.29,24.55,50.93,18.35,19.5,98.7052,99.5327,23.1089,110.86,84.76
2021-07-06,410.301,222.317,351.824,76.9562,49.2587,114.742,130.206,124.735,133.304,86.4052,168.12,24.23,49.9,17.83,18.97,99.423,100.293,23.1927,110.48,85.1
2021-07-07,411.754,220.243,352.568,77.3759,49.2039,114.941,131.362,124.656,133.761,86.4349,168.76,24.24,48.66,17.8,18.74,99.7673,100.667,23.2299,110.2,85.12
2021-07-08,408.396,218.229,350.442,76.3799,48.1781,115.071,131.874,124.497,133.83,86.2484,168.65,24.01,49.52,17.67,18.9,99.4913,100.706,23.1368,110.69,85.77
2021-07-09,412.761,222.834,352.628,77.6782,49.0114,114.692,130.03,124.517,133.264,86.3953,169.21,24.19,50.41,17.71,19.12,101.134,102.166,23.0808,110.97,85.5
2021-07-12,414.236,223.012,354.009,78.0098,49.0573,114.623,129.858,124.834,133.194,86.3655,169.0,24.28,50.31,18.01,19.15,101.988,102.915,23.1089,110.79,85.32
2021-07-13,412.828,218.814,354.009,77.5999,49.103,114.373,128.863,124.834,132.697,86.1105,169.22,24.08,51.15,18.06,19.31,100.563,101.437,23.2486,109.98,85.12
2021-07-14,413.432,215.441,354.647,77.776,49.3137,114.762,130.324,125.171,133.314,86.2484,171.04,24.33,49.7,18.26,19.12,101.281,102.255,23.1368,110.55,85.63
2021-07-15,412.032,214.22,352.149,77.0335,49.4328,115.011,131.76,125.557,133.602,86.1899,171.07,24.38,49.04,18.32,19.02,101.448,102.521,23.202,110.34,85.71
2021-07-16,408.798,211.581,349.305,76.468,49.0481,114.911,131.522,125.557,133.413,86.0707,169.41,23.77,49.14,18.37,19.02,101.379,102.541,23.2299,110.24,85.55
2021-07-19,402.76,208.415,346.444,75.0807,48.2239,115.519,134.403,125.606,134.358,85.4923,169.61,23.29,45.84,18.15,18.26,99.521,100.756,23.2672,110.18,85.99
2021-07-20,408.53,214.875,350.462,75.6276,48.3795,115.409,133.105,125.586,134.178,85.9249,169.39,23.14,46.51,18.46,18.53,101.861,103.014,23.2952,110.05,85.73
2021-07-21,411.842,218.587,353.167,76.7801,48.6911,115.031,131.418,125.26,133.712,86.1303,168.76,23.42,48.27,18.74,18.9,101.851,102.857,23.2393,110.23,85.36
2021-07-22,412.702,215.104,355.51,76.8094,48.7824,115.299,132.658,125.616,134.248,86.1799,169.09,23.56,49.17,18.92,19.05,101.054,102.077,23.2672,109.95,85.45
2021-07-23,416.943,216.105,359.655,77.3465,48.0599,115.22,131.77,126.171,134.198,86.3457,168.56,23.35,49.47,18.83,19.15,101.88,102.994,23.2765,109.94,85.11
2021-07-26,417.966,216.731,359.941,77.4541,47.1442,115.121,131.382,126.715,133.91,86.2196,168.16,23.36,49.67,19.27,19.29,101.93,102.925,23.202,110.26,85.2526
2021-07-27,416.073,214.21,355.978,77.1411,46.1926,115.389,132.781,126.686,134.467,86.1005,168.44,22.96,49.47,19.16,19.18,102.52,103.695,23.1648,110.39,85.8
2021-07-28,415.899,217.356,357.333,77.4737,47.4464,115.499,132.79,127.121,134.706,86.17,169.29,23.17,49.72,19.19,19.27,102.155,103.191,23.0995,110.65,85.68
2021-07-29,417.623,219.033,357.97,78.0098,47.6846,115.309,132.052,126.894,134.318,86.3556,171.17,23.72,50.64,19.12,19.61,102.175,103.191,23.0156,111.03,85.95
2021-07-30,415.592,217.584,356.117,77.6097,47.2266,115.469,132.675,127.092,134.428,86.2385,169.82,23.63,50.66,18.65,19.5,102.313,103.458,23.0808,110.78,85.79
2021-08-02,414.724,216.492,356.147,78.0,47.5655,115.549,133.863,126.369,134.576,85.7473,169.61,23.53,49.18,18.68,19.29,102.087,103.221,23.0529,110.86,86.11
2021-08-03,418.093,217.396,358.294,78.5567,47.767,115.588,133.938,126.488,134.716,85.8455,169.49,23.68,48.85,18.75,19.2,102.215,103.429,23.0622,110.8099,86.3
2021-08-04,416.043,214.687,358.812,78.3229,48.0142,115.578,134.215,126.24,134.746,85.6887,169.53,23.54,47.2,18.66,18.89,101.89,103.014,23.0995,110.52,85.98
2021-08-05,418.677,218.557,361.087,78.7035,47.9409,115.319,133.522,125.804,134.198,85.8852,168.86,23.3,48.1,18.76,19.17,103.099,104.049,23.0995,110.49,85.75
2021-08-06,419.356,219.876,359.508,78.4109,47.5379,114.801,131.29,125.527,133.105,85.7859,164.64,22.52,47.57,18.88,19.01,102.912,103.803,23.2299,109.76,85.38
2021-08-09,419.029,218.685,360.175,78.3718,47.6936,114.593,130.821,125.299,132.527,85.5905,161.72,21.75,46.6,18.76,18.74,102.362,103.241,23.2765,109.53,85.3
2021-08-10,419.536,219.112,358.324,78.5469,47.7577,114.443,130.223,125.418,132.229,85.3939,161.77,21.62,47.68,19.04,19.08,101.399,102.196,23.2952,109.4,85.07
2021-08-11,420.581,220.174,357.706,79.084,47.8859,114.553,130.146,125.626,132.439,85.5309,164.0,21.84,48.3,19.12,19.25,101.978,102.788,23.2486,109.6087,85.19
2021-08-12,421.853,219.648,358.998,79.0155,47.4647,114.563,129.927,125.527,132.627,85.6787,164.04,21.5,48.1,19.28,19.18,102.205,103.181,23.2765,109.55,85.21
2021-08-13,422.609,217.663,360.263,79.4939,47.3456,114.981,131.97,125.844,133.522,85.8653,166.39,21.97,47.43,19.33,19.07,102.765,103.773,23.1648,110.13,85.85
2021-08-16,423.604,215.629,360.422,79.084,46.9153,115.041,132.295,125.963,133.602,85.8951,167.22,22.1,47.04,19.41,19.02,102.637,103.646,23.1834,109.93,86.14
2021-08-17,420.829,213.009,357.234,78.3425,46.0552,114.951,132.237,125.636,133.363,85.6987,166.97,21.9,46.58,19.29,18.81,102.529,103.656,23.3232,109.32,85.88
2021-08-18,416.233,211.144,353.804,78.0392,46.1284,114.961,132.684,125.656,133.274,85.5021,167.1,21.76,45.4,19.3,18.59,101.596,102.639,23.3232,109.32,85.71
2021-08-19,416.865,208.624,355.52,77.2683,45.3409,115.16,133.669,125.705,133.582,85.4923,166.61,21.51,44.77,19.03,18.33,102.087,103.201,23.4349,108.99,85.66
2021-08-20,420.187,212.147,359.198,77.5706,45.3044,115.17,133.757,125.309,133.672,85.6987,166.7,21.35,43.43,18.84,17.9,102.598,103.734,23.407,109.2,85.71
2021-08-23,423.882,216.175,364.569,78.2935,45.9911,115.17,133.669,125.606,133.771,85.9636,168.73,21.88,45.85,18.95,18.55,102.412,103.497,23.2672,109.6,85.76
2021-08-24,424.56,218.308,365.677,78.4589,47.0342,115.001,132.621,125.606,133.463,86.0807,168.65,22.08,47.37,19.15,18.94,101.95,103.024,23.2486,109.72,85.76
2021-08-25,425.442,219.072,366.097,78.4882,47.0891,114.781,131.528,125.557,133.115,86.17,167.48,22.09,47.81,19.24,19.11,101.88,103.014,23.2299,109.92,85.5004
2021-08-26,422.935,216.741,363.785,78.0783,46.6414,114.791,131.881,125.577,133.075,86.1204,167.67,21.85,47.48,19.17,18.96,101.92,102.886,23.2952,109.67,85.52
2021-08-27,426.715,222.863,367.313,78.7915,47.2174,115.111,132.783,126.507,133.82,86.3556,170.19,22.33,48.15,19.32,19.2,103.001,103.882,23.1927,110.09,85.68
2021-08-30,428.59,221.95,371.439,78.7719,47.3182,115.24,133.133,126.488,134.04,86.4647,169.35,22.26,48.4,19.39,19.27,104.023,104.967,23.1927,110.11,85.61
2021-08-31,427.968,222.377,371.137,78.7328,47.9685,115.071,132.221,126.121,133.741,86.4846,169.69,22.14,48.04,19.13,19.18,104.525,105.46,23.1927,110.18,85.5029
2021-09-01,428.199,223.875,371.754,79.445,48.5811,114.941,132.445,125.309,133.682,86.2871,169.7,22.37,47.93,19.06,19.09,106.196,107.364,23.1461,110.47,85.52
2021-09-02,429.501,225.423,371.576,79.7679,48.3613,115.061,133.027,125.359,133.92,86.3953,169.25,22.14,48.95,19.08,19.31,106.747,107.837,23.0901,110.8,85.53
2021-09-03,429.396,224.391,372.705,80.1289,48.6176,114.861,131.821,125.18,133.433,86.4052,171.06,22.88,48.66,19.07,19.33,106.767,107.866,23.0436,110.85,85.76
2021-09-07,427.874,222.844,373.234,80.1876,48.9015,114.553,130.701,124.864,132.797,86.1799,167.71,22.51,48.04,18.95,19.11,105.567,106.653,23.1554,110.435,85.26
2021-09-08,427.347,220.402,371.951,79.5526,48.1873,114.742,131.596,125.378,133.224,86.2772,167.29,22.17,48.59,18.83,19.25,106.098,107.255,23.1927,110.21,85.32
2021-09-09,425.508,220.293,370.667,79.4167,48.0966,115.111,133.185,126.032,134.09,86.3556,168.03,22.27,47.75,18.67,19.11,103.935,105.174,23.1368,110.28,85.74
2021-09-10,422.167,218.15,367.853,79.2406,48.0417,114.881,132.008,125.695,133.712,86.2285,167.18,21.99,48.8,18.59,19.36,102.421,103.773,23.1741,110.14,85.56
2021-09-13,423.23,219.39,367.597,79.8657,48.1689,115.031,132.809,125.695,134.03,86.4449,167.74,21.99,49.48,18.54,19.51,103.119,104.188,23.1741,110.12,85.44
2021-09-14,420.953,216.582,366.548,79.5331,47.767,115.289,134.427,125.755,134.428,86.4052,168.82,22.1,49.31,18.57,19.5,102.932,103.922,23.1741,110.06,85.78
2021-09-15,424.475,218.557,369.284,79.7679,47.7577,115.18,133.955,125.824,134.268,86.5322,167.83,22.07,50.69,18.76,19.82,103.266,104.316,23.1275,110.18,85.99
2021-09-16,423.796,218.715,369.537,79.6407,47.2174,114.981,133.337,125.626,134.09,86.5044,164.03,21.25,50.7,18.75,19.68,103.346,104.514,23.2299,109.73,85.68
2021-09-17,419.67,218.994,365.146,78.5958,47.0159,114.881,132.694,125.26,133.8,86.3953,163.77,20.74,50.32,18.6,19.52,102.421,103.527,23.3139,109.41,85.45
2021-09-20,412.674,213.783,357.597,77.1411,45.7531,115.101,134.345,125.378,134.208,86.0906,164.94,20.59,49.6,18.42,19.29,101.792,102.975,23.3232,109.38,85.97
2021-09-21,412.292,214.111,358.038,77.9032,46.0918,115.15,134.232,125.289,134.198,86.2385,166.04,20.84,49.58,18.4,19.31,101.841,102.975,23.3045,109.39,86.06
2021-09-22,416.301,217.436,361.392,78.2935,46.668,115.19,135.038,125.161,134.566,86.3953,165.42,20.99,50.48,18.57,19.53,102.834,103.981,23.3697,109.022,85.64
2021-09-23,421.366,221.286,364.723,79.1427,47.0342,114.623,131.97,124.705,133.652,86.4349,163.51,20.91,51.38,18.8,19.83,102.627,103.636,23.2765,109.505,85.22
2021-09-24,422.065,220.213,365.06,78.4012,46.4766,114.423,130.685,124.408,133.363,86.3069,163.3,20.71,51.82,18.8,19.92,101.526,102.442,23.3418,109.23,84.84
2021-09-27,420.848,223.568,362.155,78.3522,46.7778,114.263,130.209,124.467,133.294,86.2285,163.64,20.94,52.91,18.94,20.19,100.17,101.052,23.3697,109.03,84.64
2021-09-28,412.377,218.487,351.901,76.6431,46.1743,113.786,128.183,124.19,131.861,85.8355,162.05,20.78,52.4,19.0,20.03,99.4913,100.332,23.4536,108.97,84.28
2021-09-29,413.067,218.021,351.323,76.468,45.7439,113.865,128.407,124.259,131.841,85.9933,161.32,19.95,52.32,19.0,20.05,100.239,101.101,23.6213,108.06,83.92
2021-09-30,408.012,215.967,350.03,76.1647,46.1103,113.845,128.389,124.279,131.494,85.8951,164.22,20.52,52.56,19.12,20.18,98.5774,99.5228,23.584,107.97,84.46
2021-10-01,412.864,219.459,352.207,76.3506,46.0644,114.195,129.462,124.804,132.449,86.1015,164.59,20.83,53.26,19.4,20.45,99.9731,100.933,23.5375,108.08,84.61
2021-10-04,407.535,217.465,344.815,75.5503,45.3868,114.115,129.129,124.794,132.229,85.7959,165.36,20.98,54.49,19.36,20.78,99.9929,100.726,23.4629,108.29,84.7117
2021-10-05,411.783,218.22,349.471,76.0669,45.7074,113.845,127.89,124.923,131.692,85.7571,164.59,20.92,55.63,19.24,21.04,99.3142,100.144,23.5095,108.1,84.28
2021-10-06,413.486,217.078,351.706,75.5591,45.4508,113.895,128.617,124.854,131.732,85.7075,165.03,20.96,54.16,19.21,20.69,100.258,101.141,23.5747,107.74,84.3462
2021-10-07,417.067,220.422,354.941,76.1451,46.3392,113.577,127.262,124.745,131.146,85.7175,164.16,20.9,55.36,19.36,20.95,100.524,101.328,23.5654,107.68,84.1907
2021-10-08,416.301,218.765,353.167,76.1354,46.5132,113.328,126.371,124.774,130.538,85.4615,164.23,20.95,55.47,19.41,21.02,99.5803,100.44,23.5468,107.78,83.71
2021-10-11,413.287,217.515,350.452,75.8917,46.4214,113.149,126.049,124.695,130.29,85.1955,163.92,20.88,56.18,19.35,21.16,99.8257,100.716,23.612,107.64,82.89
2021-10-12,412.283,218.715,349.236,75.9309,46.1836,113.567,128.21,124.933,131.126,85.3533,164.66,20.93,56.11,19.35,21.16,101.143,102.077,23.6399,107.46,82.69
2021-10-13,413.756,219.738,352.029,76.6822,46.8237,113.826,129.453,125.507,131.792,85.5795,167.59,21.33,56.16,19.05,21.28,101.871,102.807,23.5095,108.05,82.95
2021-10-14,420.714,223.002,358.51,77.4444,46.97,114.045,129.931,125.755,132.409,86.0619,168.0,21.8,56.81,19.12,21.5,103.119,104.188,23.5095,108.05,82.7
2021-10-15,423.92,222.297,360.775,78.0881,47.5379,113.766,129.175,125.547,131.931,85.9149,165.33,21.58,57.15,19.2,21.68,103.041,104.168,23.4816,108.08,82.31
2021-10-18,425.184,222.168,364.403,77.7564,47.4188,113.687,129.784,125.279,131.832,85.8753,164.92,21.49,56.96,19.17,21.55,103.296,104.415,23.4909,108.14,82.17
2021-10-19,428.467,223.002,367.155,78.2251,48.0508,113.358,127.995,124.972,131.106,85.9348,165.45,21.89,57.42,19.12,21.6,103.346,104.651,23.4349,108.41,82.15
2021-10-20,430.14,224.49,366.675,78.498,48.0417,113.278,127.133,125.2,130.788,85.9636,166.9,22.53,58.12,19.18,21.84,104.977,106.2,23.3977,108.53,82.24
2021-10-21,431.27,225.056,368.919,78.1272,47.7303,113.039,126.978,125.487,130.509,85.7473,166.75,22.35,57.41,18.99,21.51,105.114,106.367,23.4536,108.234,82.38
2021-10-22,430.82,224.53,365.813,78.5958,47.6296,113.258,128.381,125.745,131.036,85.5399,167.77,22.54,58.03,18.98,21.61,105.616,106.939,23.407,108.47,82.84
2021-10-25,433.125,226.653,369.567,78.4403,47.8768,113.368,128.183,126.042,131.096,85.6877,168.93,22.74,57.83,19.14,21.72,105.95,107.284,23.4442,108.15,82.64
2021-10-26,433.518,224.947,370.735,78.5958,47.6296,113.577,129.238,126.478,131.663,85.7075,167.68,22.37,58.45,19.25,21.75,106.245,107.6,23.4909,108.01,82.33
2021-10-27,431.587,220.809,371.595,78.2838,47.2448,113.955,131.587,127.082,132.459,85.6391,168.12,22.29,56.9,19.21,21.35,105.341,106.623,23.4816,108.04,82.56
2021-10-28,435.76,225.214,375.714,79.0449,47.2906,113.865,131.143,125.973,132.259,85.8555,168.08,22.27,57.4,19.3,21.46,106.815,107.856,23.3418,108.82,82.75
2021-10-29,436.649,225.155,377.567,78.5861,46.6047,113.835,131.542,125.656,132.189,85.6291,166.65,22.09,57.15,19.29,21.35,105.616,106.762,23.5282,107.64,82.46
2021-11-01,437.398,230.99,378.862,79.3482,46.97,113.587,130.601,125.032,131.702,85.2639,167.52,22.23,57.53,19.52,21.51,106.137,106.959,23.4536,108.06,82.38
2021-11-02,439.168,231.476,380.43,79.1819,46.5499,113.816,131.177,125.537,132.199,85.4713,167.16,21.8,57.53,19.45,21.57,106.648,107.382,23.5095,107.83,82.44
